year,key0,key1,key2,key3,key4,key5,key6,key7,key8,key9,key10,key11,key12,key13,key14,key15,key16,key17,key18,key19,key20,key21,key22,key23,key24,key25,key26,key27,key28,key29,key30,key31,key32,key33,key34,key35,key36,key37,key38,key39,key40,key41,key42,key43,key44,key45,key46,key47,key48,key49,key50,key51,key52,key53,key54,key55,key56,key57,key58,key59,key60,key61,key62,key63,key64,key65,key66,key67,key68,key69,key70,key71,key72,key73,key74,key75,key76,key77,key78,key79,key80,key81,key82,key83,key84,key85,key86,key87,key88,key89,key90,key91,key92,key93,key94,key95,key96,key97,key98,key99,key100,key101,key102,key103,key104,key105,key106,key107,key108,key109,key110,key111,key112,key113,key114,key115,key116,key117,key118,key119,key120,key121,key122,key123,key124,key125,key126,key127,key128,key129,key130,key131,key132,key133,key134,key135,key136,key137,key138,key139,key140,key141,key142,key143,key144,key145,key146,key147,key148,key149,key150,key151,key152,key153,key154,key155,key156,key157,key158,key159,key160,key161,key162,key163,key164,key165,key166,key167,key168,key169,key170,key171,key172,key173,key174,key175,key176,key177,key178,key179,key180,key181,key182,key183,key184,key185,key186,key187,key188,key189,key190,key191,key192,key193,key194,key195,key196,key197,key198,key199,key200,key201,key202,key203,key204,key205,key206,key207,key208,key209,key210,key211,key212,key213,key214,key215,key216,key217,key218,key219,key220,key221,key222,key223,key224,key225,key226,key227,key228,key229,key230,key231,key232,key233,key234,key235,key236,key237,key238,key239
2005,19.109999,19.686666,18.736666,19.133333,20.536667,21.256666,21.473335,22.14,22.659998,23.033333,22.476667,20.636665,23.526667,21.796667,3.54,3.2866666,23.943335,3.7966669,23.993334,4.0466666,20.856667,20.486666,20.910002,23.519999,21.766668,3.1066666,21.873331,17.836668,24.406668,4.263333,22.993334,24.576668,1.09,21.703333,24.173334,24.269999,21.119999,19.63,20.35,19.37,24.93,22.04,22.409998,24.76,2.9866667,25.159998,21.446665,21.626669,22.976667,23.729998,19.956667,4.46,23.01333,30.316666,22.336668,24.836668,19.133331,22.92,3.2166665,2.9233334,30.426666,25.76,24.529999,23.106667,30.14,30.266668,30.37,22.793335,27.783333,25.503334,18.326668,30.17,27.826666,27.726667,13.650001,30.473333,30.35,22.87,26.42,20.220001,27.896666,23.343332,30.366667,27.106667,30.44,28.64,21.553335,28.733332,28.546667,3.03,0.03666663,30.11,30.193335,30.19,30.356667,27.646667,24.136667,29.553335,18.039999,30.056665,28.803335,30.230001,18.913332,30.340002,3.2533333,30.049997,3.3533332,30.036667,13.850001,4.6000004,14.056666,30.493334,24.19,29.543333,14.256667,28.470001,27.543333,28.853333,2.57,29.339998,28.89,16.783335,29.883333,29.256668,29.553335,29.143333,0.9433333,3.3666666,30.150002,29.466667,16.206667,26.876669,29.856667,27.443335,2.28,17.78,16.483334,26.696669,29.986666,29.019999,20.12,30.323334,17.089998,29.583334,26.593332,16.949999,15.600001,30.5,29.953333,17.199999,29.473333,18.74,30.050001,30.49,15.703334,29.676666,15.473334,30.456665,27.966667,29.13,28.279999,15.349999,28.439997,29.163336,29.103333,28.193335,27.699999,29.336664,29.886665,28.12,29.06,29.533333,29.31,29.200003,27.72,29.26,29.046667,15.833333,28.636667,27.436666,29.033333,29.216667,29.353333,28.586668,27.163332,27.94,17.31,29.14,14.123334,28.753334,29.383333,26.949999,15.206666,28.903334,27.223333,28.716665,27.086668,29.096666,30.39,28.960001,28.4,28.806665,28.876665,29.39,5.0033336,26.88,29.029999,29.07,29.730001,9.233333,29.223333,29.173334,29.403334,30.01,28.756666,28.929998,29.050001,29.576668,29.133333,10.32,28.826666,28.973333,29.093332,25.213333,7.133333,17.66,8.073334,14.246667,8.213333,9.82,8.433333,8.759999,10.003333,12.44,10.203334,10.923333,13.766667,15.473332,9.903333,8.786667
2006,19.656668,20.213333,19.31,19.686666,21.023333,21.68,21.89,22.473333,22.903334,23.199999,22.74,21.386667,23.586664,22.160002,3.7666664,3.6433334,23.93,3.8966668,23.986666,4.023333,21.49,21.353333,21.35,23.62,22.846666,3.6066668,22.863333,18.37,24.32,4.136667,23.203333,24.526667,-0.49333334,22.866667,24.226667,24.213333,21.63,20.01,21.316668,19.859999,24.806665,22.923334,22.726667,24.623335,3.63,25.093332,21.81,22.856667,24.246666,23.893333,20.203333,4.2533336,24.223333,29.706667,23.089998,24.863333,19.75,24.233332,3.0933335,2.9433334,29.753332,25.666666,24.443335,24.243332,29.693335,29.886667,29.903334,23.39,27.096666,25.5,18.42,29.506668,27.156668,27.036667,13.323334,29.63,29.536667,24.216667,26.303335,21.273333,27.230001,24.39,29.38,26.956665,29.826666,27.700003,22.839998,27.813334,27.6,2.6899998,-1.1266667,29.886665,29.336668,29.156668,29.213333,26.950003,25.43,28.616669,18.283333,29.236666,27.913336,30.073334,19.656668,30.076666,2.9233334,29.06,2.9733334,29.386665,13.54,4.35,13.726666,29.51,25.450003,28.536667,13.903333,27.523333,26.843332,27.996668,2.1666667,28.163332,28.076668,16.476667,29.186666,28.053335,28.716667,27.923332,-0.58,2.83,28.946665,28.356667,15.886666,26.416666,28.63,26.736666,1.5066667,18.176666,16.146666,26.226667,28.686666,27.796667,21.27,29.043335,16.083334,28.17,26.12,16.083334,14.57,29.396667,28.536667,16.156668,28.04,19.609999,28.583334,29.29,14.613334,28.286667,14.523334,29.183334,27.993334,28.726667,28.269999,14.490001,28.39,28.773333,28.693335,28.173334,27.76,27.883333,28.393333,28.136667,28.660002,27.956667,28.833334,28.85,27.753334,28.789999,28.663332,14.696667,28.496666,27.51,28.666666,28.753334,28.903334,28.496666,27.256668,27.970001,16.25,28.716665,13.043334,28.576666,27.793333,27.043335,14.466666,28.54,27.300001,28.58,27.153334,28.706665,29.08,28.589998,28.326666,28.636667,28.666666,28.976667,5.343333,26.970001,28.69,28.716667,28.116667,8.77,28.773333,28.76333,29.026667,28.466665,28.549997,28.69,28.723333,27.956665,28.76,9.743334,28.576666,28.699999,28.756668,25.336668,7.316667,17.183334,7.873333,14.636666,8.13,9.416667,8.443334,8.830001,9.7300005,12.900001,10.0199995,11.473332,14.223332,15.943334,10.503334,9.373334
2007,19.986666,20.53,19.673332,20.066668,21.339998,22.023333,22.17,22.776667,23.233332,23.44,22.963333,21.466667,23.839998,22.353333,3.7633333,3.6633332,24.183334,3.86,24.17,3.9433334,21.65,21.356667,21.516668,23.783333,22.713333,3.6066666,22.816666,18.796667,24.496668,4.0066667,23.346666,24.64,0.5233334,22.659998,24.33,24.449999,21.883333,20.24,21.283335,20.05,24.906668,22.99,22.843332,24.776667,3.636667,25.159998,22.163332,22.64,23.92,23.980001,20.506666,4.063333,23.99,30.019999,23.276667,24.933334,19.893333,23.9,3.42,3.3266668,30.206665,25.723333,24.666666,24.13,29.856667,30.046667,30.186666,23.703333,27.49,25.563334,18.696669,29.830002,27.563334,27.4,14.853333,30.22,30.033333,23.863333,26.373335,21.22,27.653334,24.4,30.019999,27.073334,30.293333,28.366667,22.62,28.456667,28.273333,3.1499999,-0.32,29.916666,29.813334,29.776667,30.0,27.289999,25.050001,29.233332,18.503334,29.663332,28.533333,30.096666,19.756666,30.203333,3.2266667,29.633333,3.4066668,29.67,15.103333,4.08,15.23,30.233332,25.176666,29.216665,15.333333,28.19,27.17,28.589998,2.4866664,29.006666,28.636667,17.486666,29.519999,28.936666,29.25,28.846666,0.056666672,3.2699997,29.72,29.12,16.973333,26.513334,29.44,27.043333,1.6866666,18.333334,17.123333,26.246666,29.53,28.746666,21.183332,29.963333,17.013334,29.21,26.113335,17.143333,15.686667,30.243332,29.493332,16.993334,29.13,19.656668,29.623335,30.24,15.69,29.276667,15.686667,30.220001,28.613335,28.886665,28.936666,15.686667,28.963333,28.893333,28.883333,28.743332,28.449999,29.029999,29.433332,28.853333,28.876665,29.183334,29.036667,28.909998,28.386667,29.013334,28.883333,15.710002,29.043335,28.230001,28.910002,28.993334,29.06,28.996668,27.956667,28.699999,16.99,28.970001,14.243333,29.073334,29.07,27.769999,15.68,28.693335,28.026667,29.019999,27.87,28.973333,30.186666,28.796667,28.836664,29.03,29.020002,29.08,5.5499997,27.686666,28.953333,28.983332,29.373335,8.266666,29.063332,29.049997,29.1,29.733332,28.893333,29.026667,29.003334,29.273333,29.043335,9.213333,28.886667,29.003334,29.033333,25.526667,7.653333,17.166666,7.7533326,14.556666,7.9266663,9.366666,8.179999,8.54,9.603333,12.96,9.856667,11.66,14.703334,16.286667,10.823334,9.81
2008,19.76,20.233335,19.57,19.9,20.96,21.539999,21.663332,22.15,22.5,22.69,22.336664,21.303333,23.016665,21.866669,3.4000003,3.2066667,23.323334,3.5500002,23.346666,3.7,21.483332,21.193335,21.166666,23.07,22.563334,3.0566666,22.653336,18.99,23.616669,3.8766663,22.773333,23.87,0.2333334,22.529999,23.68,23.61,21.72,20.073334,21.13,19.883333,24.063334,22.806665,22.426666,23.89,3.0466664,24.476667,22.0,22.526667,23.786667,23.483332,20.343332,4.0266666,23.806665,28.966665,23.086664,24.373331,19.733332,23.806665,2.99,2.7933333,29.04,25.146667,23.88,23.903334,29.01,29.17,29.193335,23.503332,26.693335,25.11,18.57,28.789999,26.746668,26.616667,13.723332,28.913336,28.773333,23.826666,25.906668,21.07,26.816666,24.160002,28.603333,26.720001,29.19333,27.236666,22.519999,27.32,27.146667,2.7333333,-0.53999996,29.206665,28.57,28.349998,28.423332,26.526667,24.853333,27.96,18.376669,28.51,27.393333,29.353333,19.606667,29.36,3.0533333,28.31,3.0833333,28.730001,14.033333,4.12,14.103333,28.783333,24.93,27.886667,14.200001,27.07,26.409998,27.446665,2.3866665,27.58,27.5,16.413332,28.526667,27.5,28.063334,27.403334,0.080000006,3.03,28.146667,27.730001,15.889999,26.036667,27.936666,26.296667,1.8066665,18.203333,16.093332,25.803331,27.943335,27.303331,21.033333,28.276667,15.8533325,27.550001,25.669998,15.906667,14.236667,28.666666,27.806665,15.846667,27.443335,19.5,27.840002,28.583334,14.263333,27.65,14.276668,28.506668,28.006668,28.903334,28.343332,14.29,28.426666,28.963333,28.836668,28.203333,27.800001,27.320002,27.683334,28.26,28.710001,27.323334,29.046667,29.006668,27.779999,28.973333,28.656668,14.316667,28.553331,27.6,28.63,28.906668,29.12,28.519999,27.263334,28.11,15.84,28.786667,12.723332,28.626669,27.19,27.083334,14.303333,28.710001,27.4,28.6,27.253334,28.746666,28.43,28.606667,28.363333,28.656668,28.696665,29.153334,5.146666,26.993332,28.613333,28.72,27.44,7.5633335,28.903334,28.866667,29.173332,27.806665,28.623335,28.720001,28.710001,27.316668,28.840002,8.606667,28.663332,28.743334,28.82,25.463333,7.236666,17.906668,7.366667,14.186667,7.513333,9.009999,7.7999997,8.206666,9.259999,12.413333,9.576667,10.953334,14.04,15.656667,10.023334,8.990001
2009,18.643333,19.176666,18.38,18.75,20.0,20.703333,20.803333,21.42,21.913336,22.146666,21.64,21.019999,22.626669,21.036667,3.3033333,3.13,23.076666,3.4633331,23.033335,3.6299999,21.18,20.94,20.226667,22.586664,22.090002,3.0033333,22.133333,17.623335,23.466667,3.8000002,22.133333,23.63,-0.58666664,22.096664,23.26,23.49,21.400002,20.063334,20.9,19.883333,23.996666,22.253334,21.646667,23.88,3.0266666,24.303335,21.676666,22.133333,23.206665,22.893333,20.316668,3.9166667,23.160002,29.470001,22.516668,24.016665,19.736666,23.293333,2.75,2.53,29.546667,25.01,23.856667,23.206667,29.413336,29.61,29.663336,22.93,26.86,24.786667,18.839998,29.256668,26.943335,26.769999,13.48,29.456667,29.31,23.363335,25.776667,20.846666,27.046667,23.416666,29.169998,26.556665,29.68,27.519999,22.15,27.643333,27.410002,2.8733337,-0.9766667,29.543333,29.076668,28.9,29.016668,26.660002,24.19,28.340002,18.636667,28.953333,27.746668,29.726667,19.606667,29.79,3.55,28.79,3.3833332,29.126669,13.696667,3.9499998,13.8966675,29.353334,24.176666,28.279999,14.13,27.313334,26.546667,27.816666,3.006667,27.970001,27.876669,16.783333,28.883333,27.863333,28.416666,27.733332,-0.7633333,3.493333,28.730001,28.136667,16.19,26.066666,28.383333,26.443335,1.3866667,18.446667,16.486666,25.840002,28.460001,27.6,20.806667,28.863333,16.456667,27.963333,25.736666,16.246668,14.696667,29.24,28.316666,16.566668,27.836664,19.480001,28.39,29.14,14.846667,28.08,14.606667,29.036667,27.99,28.773333,28.413336,14.483334,28.516668,28.806665,28.746668,28.203333,27.75,27.68,28.186666,28.303335,28.696665,27.753334,28.886667,28.853333,27.700003,28.843332,28.686666,15.009999,28.736666,27.503334,28.69333,28.806665,28.943335,28.61,27.096666,28.136667,16.660002,28.746666,13.126667,28.783333,27.586668,26.87,14.360001,28.613335,27.276667,28.666666,27.113335,28.730001,28.926666,28.663332,28.37,28.683332,28.673334,28.983332,5.4,26.75,28.703333,28.716667,27.923332,8.126667,28.826666,28.800001,29.006668,28.283333,28.553331,28.656668,28.713333,27.756668,28.773333,9.386666,28.566666,28.673334,28.746666,25.246668,7.4233336,17.893333,7.873333,13.953334,7.976667,9.62,8.216667,8.573334,9.83,12.080001,10.099999,10.533333,13.349999,15.07,9.51,8.386666
2010,20.863333,21.326666,20.59,20.936666,22.066666,22.68,22.75,23.32,23.74,23.9,23.423334,21.823334,24.306665,22.813334,3.5233333,3.33,24.65,3.7700002,24.546667,4.0166664,22.043333,21.646667,21.963333,24.143333,23.313334,3.1366665,23.423332,19.463333,24.88,4.2433333,23.693335,24.936666,-0.026666641,23.220001,24.603333,24.909998,22.293335,20.43,21.480001,20.18,25.203333,23.573334,23.17,25.153334,3.0533333,25.43,22.576666,23.13,24.813334,24.213333,20.74,4.3766665,24.843332,29.61,23.826668,25.18,19.94,24.816666,3.1633332,2.8833332,29.786667,25.976667,25.096666,24.916666,29.406668,29.56,29.713333,24.216667,27.786667,25.806665,18.800001,29.423334,27.81,27.746666,13.676666,29.846666,29.626665,24.733335,26.62,21.276667,27.85,25.106667,29.663332,27.306665,29.903334,28.666666,22.983335,28.703333,28.616669,3.4466667,-0.7833333,29.413336,29.42,29.43,29.706667,27.693335,26.156668,29.056665,18.529999,29.293333,28.720001,29.539999,19.683334,29.67,3.78,29.300001,3.86,29.283333,13.886666,4.4266667,14.05,29.926666,26.17,29.126665,14.22,28.58,27.626665,28.716667,3.0633335,29.26333,28.699999,16.783335,29.18,29.269999,29.003334,29.243334,-0.3633333,3.83,29.453333,29.216667,16.186666,26.87,29.316666,27.56,0.9433333,18.25,16.456667,26.730001,29.353333,29.203333,21.063334,29.766668,17.833334,29.496666,26.659998,17.95,16.503334,30.01,29.4,17.803331,29.5,19.413332,29.543335,30.113333,16.496666,29.473333,16.526667,30.203333,28.966665,29.019999,29.306665,16.523333,29.333334,29.046667,28.993332,29.08,28.826666,29.483332,29.46,29.25,28.946665,29.536667,29.193335,29.066666,28.686666,29.153336,28.93,16.496668,29.36,28.646666,28.94,29.12,29.236666,29.339998,28.300001,29.183334,17.76,29.053335,15.07,29.346666,29.53,28.150002,16.516665,28.799997,28.49,29.33,28.393333,29.036667,30.283333,28.856667,29.150002,29.276667,29.216665,29.243332,5.8266664,28.01,28.949999,29.026667,29.65,8.443334,29.173332,29.143333,29.25,29.976667,29.150002,29.173334,29.036667,29.663336,29.133333,9.349999,29.11,29.150002,29.126665,25.806665,7.726667,16.54,7.066667,13.990001,7.1666665,8.643333,7.3799996,7.7299995,8.82,12.329999,9.063333,10.966667,13.993333,15.573334,10.103333,9.086667
2011,20.83,21.386667,20.356667,20.753334,22.143333,22.683334,22.983332,23.406668,23.68,24.006666,23.713333,21.746666,24.26,23.289999,3.7266667,3.4566667,24.493332,4.0466666,24.64,4.346667,21.913332,21.626669,22.623335,24.413336,22.9,3.25,22.986666,19.130001,24.856667,4.566666,24.163332,25.14,1.1066667,22.826668,24.976667,24.696665,22.113335,20.67,21.506668,20.483332,25.293333,23.113335,23.853333,25.06,3.1499999,25.68,22.333334,22.75,24.06,24.796667,20.893333,4.6866665,24.106667,29.179998,23.353333,25.573334,20.313334,24.019999,3.2933333,2.8533335,29.226667,26.19,24.86,24.200003,29.173334,29.313334,29.340002,23.716667,26.956667,26.116667,19.326668,29.013334,27.039999,26.863335,13.683333,29.106667,29.01333,23.923334,26.716667,21.373331,27.14,24.413332,28.85,27.26,29.313334,27.523333,22.626665,27.646667,27.403336,4.09,0.09333333,29.340002,28.82,28.63,28.69,26.76,25.163332,28.343332,19.143333,28.773333,27.75,29.453333,20.136667,29.456665,4.8366666,28.6,4.66,28.946669,13.916667,4.653333,14.096667,28.99,25.24,28.269999,14.296666,27.303335,26.646667,27.833334,4.1566668,27.886665,27.913332,16.99,28.806665,27.776667,28.43,27.65,0.6266666,4.6766667,28.453333,28.096666,16.369999,26.293333,28.29,26.533333,2.8500001,18.956665,16.656668,26.063334,28.273333,27.516668,21.24,28.543333,17.160002,27.82,25.94,17.326666,15.433333,28.883333,28.136667,17.106667,27.68,19.966667,28.14,28.793333,15.423332,27.949999,15.466667,28.700003,28.113333,28.710001,28.483332,15.490001,28.483335,28.756668,28.659998,28.206665,27.986666,27.519999,28.0,28.466665,28.506666,27.536667,28.683334,28.796667,27.826666,28.636667,28.433334,15.423333,28.553335,27.840002,28.376665,28.583334,28.726667,28.466667,27.463333,28.413332,17.043333,28.46,13.673333,28.53,27.36,27.346666,15.5,28.726667,27.723333,28.443335,27.653334,28.409998,28.596666,28.54,28.24,28.39,28.336668,28.76,5.896667,27.203333,28.333334,28.356667,27.646667,8.143333,28.516668,28.476667,28.776667,27.973333,28.199999,28.296667,28.32,27.473333,28.43,8.926667,28.173334,28.279999,28.38,25.426666,7.9533334,16.806665,7.1766667,13.973332,7.2466664,8.726666,7.443333,7.7766666,8.886666,12.16,9.11,10.650001,13.323334,15.029999,9.633332,8.486667
2012,19.1,19.606667,18.873335,19.226667,20.423334,21.113335,21.169998,21.766668,22.226667,22.396667,21.936666,21.493332,22.813334,21.366667,3.1566665,2.9666665,23.213333,3.3766668,23.15,3.6166668,21.62,21.436666,20.58,22.773333,22.436666,2.9366665,22.449999,18.289999,23.51,3.79,22.383333,23.686666,-0.21999998,22.463333,23.396667,23.576666,21.800001,20.593332,21.409998,20.426666,23.966667,22.536667,21.943335,23.853333,3.0033333,24.32,22.033333,22.51,23.373335,23.093332,20.816666,3.9166667,23.313334,29.033333,22.773333,24.103333,20.289999,23.449999,2.5466669,2.3133333,29.143333,24.973333,23.896667,23.343332,29.033335,29.199999,29.256668,23.163332,26.686666,24.82,19.346666,28.849998,26.756666,26.6,14.536667,29.043333,28.876665,23.516668,25.68,21.38,26.846664,23.536667,28.733332,26.413332,29.306665,27.346664,22.533335,27.433334,27.256668,2.62,-1.0166667,29.19,28.659998,28.466667,28.61,26.496666,24.156668,28.12,19.146667,28.580002,27.51,29.336668,20.173334,29.386667,3.0733335,28.4,3.0266666,28.776667,14.806667,3.95,14.916667,28.966667,24.163336,28.053335,15.02,27.183334,26.383333,27.573334,2.4066668,27.756668,27.64,17.173334,28.583334,27.676666,28.196669,27.593332,-0.38666666,3.0033333,28.316668,27.9,16.666666,25.886667,28.12,26.273333,1.07,18.97,16.82,25.660002,28.123335,27.506666,21.356667,28.503334,16.39,27.769999,25.54,16.246666,14.846667,28.903334,28.023333,16.49,27.673334,20.056665,28.08,28.85,14.986667,27.853333,14.703334,28.796667,28.19,28.980001,28.646667,14.593333,28.756666,28.99,28.973333,28.393333,27.953333,27.573334,27.923334,28.516665,28.943335,27.590002,29.066666,29.01,27.876669,29.043335,28.93,15.133334,29.033333,27.710001,28.93,29.019999,29.096666,28.836664,27.313332,28.346664,16.57,28.956667,13.443334,29.06,27.480001,27.12,14.490001,28.89,27.503332,28.893333,27.376665,28.93,28.736666,28.973333,28.546667,28.89,28.86,29.123335,6.3033333,27.020002,28.936666,28.906668,27.736666,7.943333,29.006666,28.970001,29.14,28.13,28.696665,28.843332,28.896667,27.62,28.933332,8.900001,28.68,28.83,28.896667,25.466667,8.356667,17.573334,7.7100005,15.256667,7.773333,9.366666,7.9933333,8.346667,9.56,13.580001,9.823333,12.213333,15.073334,16.693333,11.31,10.26
2013,19.916666,20.42,19.616667,19.966667,21.193335,21.800001,21.943335,22.443335,22.800001,23.056665,22.693335,21.020002,23.38,22.206665,3.2966669,3.1066666,23.696665,3.51,23.75,3.716667,21.27,20.85,21.486666,23.466667,22.386667,3.0166667,22.543333,18.786667,24.046667,3.9033334,23.156668,24.293333,-0.14333332,22.286667,24.073334,23.99,21.576668,19.7,20.74,19.446669,24.513334,22.76,22.786667,24.333334,3.0266666,24.896667,21.9,22.223333,23.713333,23.85,20.033333,4.0433335,23.806665,29.876669,23.076666,24.746666,19.263334,23.64,2.64,2.3866665,29.980001,25.513334,24.263334,23.963333,29.796667,29.94,30.01,23.503334,26.986666,25.406668,18.056665,29.730001,27.070002,26.913332,13.88,29.953333,29.816666,23.586668,26.186668,20.656666,27.173334,24.243334,29.753334,26.896667,30.050001,27.783333,22.18,27.9,27.666666,3.1733334,-0.91333336,29.849998,29.64,29.536667,29.68,26.823334,24.949999,28.973333,17.830002,29.533333,28.013334,29.980001,19.116667,30.06,3.6900003,29.426666,3.6200001,29.626669,14.12,4.0866666,14.2699995,29.926666,25.086664,28.89,14.416667,27.566666,26.723333,28.11,3.0166667,28.42,28.216665,16.856667,29.449999,28.303335,29.050001,28.173334,-0.36666667,3.6166668,29.423332,28.663332,16.296667,26.163336,29.11,26.626665,1.4433333,17.65,16.53,25.970001,29.206665,28.036667,20.62,29.6,15.956666,28.6,25.883333,15.926666,14.649999,29.893333,29.11,16.036667,28.456667,19.016668,29.206667,29.849998,14.733333,28.743332,14.593333,29.79,28.65,28.906668,29.0,14.576667,29.063334,28.986666,28.85,28.796667,28.453333,28.306665,28.98667,28.9,28.76,28.523333,29.090002,29.076666,28.393333,29.013334,28.746666,14.843333,29.163332,28.230001,28.763334,28.949999,29.173332,29.1,27.913332,28.746668,16.116667,28.86,13.413333,29.163336,28.356667,27.723333,14.57,28.706665,28.03,29.106667,27.883333,28.839998,29.716667,28.683334,28.89,29.07,29.023333,29.256668,5.4500003,27.64,28.796667,28.836668,28.769999,7.933334,28.99,28.943335,29.336668,29.160002,28.913332,28.986666,28.86,28.61,28.923334,8.726666,28.873331,28.946665,28.92,25.523333,7.4300003,17.226667,7.4933333,15.066667,7.6733336,9.186667,7.9733334,8.400001,9.47,13.373334,9.833333,12.0,14.846667,16.466665,11.086667,10.03
2014,19.47,20.003334,19.186666,19.576668,20.846666,21.573334,21.586664,22.243332,22.746668,22.923334,22.383333,22.0,23.383331,21.713333,4.02,3.8100002,23.766665,4.23,23.686666,4.4266663,22.206667,21.87,20.816666,23.243334,23.393333,3.6633332,23.486666,18.29,24.07,4.633333,22.74,24.163332,0.9066667,23.343332,23.783333,24.073334,22.456667,20.626665,21.779999,20.410002,24.48667,23.643333,22.163332,24.383333,3.6166668,24.730001,22.73667,23.316668,24.703333,23.346666,20.923332,4.7766666,24.730001,30.006668,23.910002,24.416666,20.23,24.686666,3.46,3.21,30.093332,25.323334,24.313334,24.823334,29.906668,30.093332,30.18,24.296667,27.506668,25.083334,18.903334,29.803331,27.57,27.423334,14.213333,30.013334,29.893333,24.669998,26.003334,21.720001,27.646667,25.06,29.776667,26.746668,30.159998,28.113333,23.303335,28.223333,28.01,2.8400002,0.10666665,29.996666,29.673332,29.529999,29.653334,27.326666,25.833334,28.923332,18.686666,29.54,28.316666,30.17,20.083334,30.25,3.3999999,29.4,3.3466666,29.659998,14.423333,4.816667,14.62,29.933334,25.909998,28.863333,14.8,27.916666,27.213333,28.373335,2.7766666,28.55667,28.423332,17.273333,29.443335,28.460001,28.993332,28.340002,0.7,3.4033334,29.37,28.716667,16.713335,26.796667,29.019999,27.103333,2.0566666,18.499998,16.94,26.563334,29.12,28.206667,21.69,29.526667,16.303333,28.596666,26.436666,15.996667,14.606667,29.856667,28.996666,16.496666,28.466667,19.976667,29.086668,29.769999,14.830001,28.710001,14.433334,29.676666,28.019999,29.01333,28.443335,14.303333,28.586668,29.016668,29.016665,28.269999,27.74,28.316666,28.866667,28.276667,28.993334,28.426666,29.080002,29.049997,27.730001,29.070002,28.99,15.083333,28.83,27.449999,28.99,29.053335,29.106667,28.716667,27.083334,28.07,16.69,29.016668,13.123334,28.9,28.256666,26.836668,14.19,28.903334,27.199999,28.803335,27.029999,28.996666,29.573334,28.99,28.470001,28.85,28.876669,29.133333,6.023333,26.74,28.996668,28.983335,28.623331,10.04,29.06,29.029999,29.146667,28.983332,28.74,28.886667,28.970001,28.450003,29.006666,11.23,28.766668,28.896667,28.983332,25.486666,8.07,17.183332,6.636667,14.68,6.8433337,8.273334,7.133333,7.5433335,8.516666,12.893333,8.82,11.396667,14.353333,16.050001,10.373333,9.266666
2015,19.193335,19.67,18.99,19.326666,20.46,21.136665,21.186666,21.820002,22.313334,22.529999,21.993332,22.233332,23.0,21.333334,4.8166666,4.5933337,23.410002,5.0,23.363333,5.1733336,22.423332,22.103333,20.453333,22.906668,23.523333,4.423333,23.61,18.25,23.766668,5.34,22.393333,23.906668,1.9466667,23.466667,23.51,23.75,22.63,20.96,22.003332,20.74,24.246668,23.746668,21.816666,24.106667,4.336667,24.550001,22.876665,23.423334,24.74,23.056665,21.22,5.4499993,24.769999,30.333334,24.0,24.216667,20.550001,24.713333,4.5766664,4.3300004,30.443335,25.230001,24.023333,24.86,30.220001,30.386667,30.47,24.366667,27.94,24.966667,19.31,30.163332,27.966667,27.896667,14.360001,30.423332,30.276667,24.666666,25.99,21.916666,28.016668,25.093332,30.233332,26.799997,30.513334,28.663332,23.386665,28.743332,28.593332,2.66,1.3933333,30.253332,30.093332,30.013334,30.19,27.836664,25.833334,29.466667,19.073334,29.99,28.796667,30.4,20.373335,30.5,3.39,29.909998,3.2133334,30.049997,14.579999,5.4600005,14.793332,30.42,25.906668,29.433334,14.986667,28.533333,27.76,28.83,2.9033334,29.199999,28.863335,17.503334,29.903334,29.13,29.51,29.046667,1.6633334,3.3733332,29.933334,29.316666,16.953335,27.160002,29.663332,27.686666,3.07,18.856667,17.18,27.053335,29.76,28.949999,21.853333,30.143333,16.816668,29.356667,26.993332,16.886667,15.426666,30.416666,29.699999,16.776667,29.256668,20.233334,29.803335,30.409998,15.456668,29.443335,15.436666,30.383333,28.200003,29.103333,28.57,15.516666,28.653334,29.096666,29.106667,28.393333,27.976667,29.143333,29.62,28.46,29.04,29.289999,29.233332,29.096666,27.966667,29.206667,29.006668,15.476666,28.806665,27.736666,28.980001,29.160002,29.243334,28.723333,27.42,28.306665,16.703333,29.056665,14.05,28.83,29.156668,27.213333,15.563334,28.966667,27.526667,28.769999,27.383331,29.003334,30.336668,29.026667,28.519999,28.796667,28.813332,29.25,5.72,27.15,28.943335,28.949999,29.486666,10.613333,29.14,29.073334,29.233335,29.853333,28.696669,28.803335,28.906668,29.363333,29.006666,11.576667,28.72,28.803335,28.946665,25.676666,7.7533336,16.956667,6.9,15.143333,7.096667,8.643333,7.3433337,7.6999993,8.843333,13.253333,9.093333,11.673333,14.41,16.163334,10.576667,9.396667
